date_unix,date_GMT,Country,League,Home Team,Away Team,Home Team Points Per Game (Pre-Match),Away Team Points Per Game (Pre-Match),Home Team Points Per Game (Current),Away Team Points Per Game (Current),Average Goals,BTTS Average,Over05 Average,Over15 Average,Over25 Average,Over35 Average,Over45 Average,Over05 FHG HT Average,Over15 FHG HT Average,Over05 2HG Average,Over15 2HG Average,Average Corners,Average Cards,Average Over 8.5 Corners,Average Over 9.5 Corners,Average Over 10.5 Corners,Match Status,Result - Home Team Goals,Result - Away Team Goals,Home Team Corners,Away Team Corners,Home Team Offsides,Away Team Offsides,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Red Cards,Away Team Red Cards,Home Team Shots,Away Team Shots,Home Team Shots On Target,Away Team Shots On Target,Home Team Shots Off Target,Away Team Shots Off Target,Home Team Possession,Away Team Possession,Odds_Home_Win,Odds_Draw,Odds_Away_Win,Odds_Over15,Odds_Over25,Odds_Over35,Odds_Over45,Odds_BTTS_Yes,Odds_BTTS_No,Home Team Pre-Match xG,Away Team Pre-Match xG,Home Team xG,Away Team xG,Odds_Under05,Odds_Under15,Odds_Under25,Odds_Under35,Odds_Under45,Odds_DoubleChance_1x,Odds_DoubleChance_12,Odds_DoubleChance_x2,Odds_DrawNoBet_1,Odds_DrawNoBet_2,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115,Odds_Corners_Under75,Odds_Corners_Under85,Odds_Corners_Under95,Odds_Corners_Under105,Odds_Corners_Under115,Under05 Average,Under15 Average,Under25 Average,Under35 Average,Under45 Average,Odds_1st_Half_Over05,Odds_1st_Half_Over15,Odds_1st_Half_Over25,Odds_1st_Half_Under05,Odds_1st_Half_Under15,Odds_1st_Half_Under25,Odds_2nd_Half_Over05,Odds_2nd_Half_Over15,Odds_2nd_Half_Over25,Odds_2nd_Half_Under05,Odds_2nd_Half_Under15,Odds_2nd_Half_Under25,Odds_1st_Half_BTTS_Yes,Odds_1st_Half_BTTS_No,Odds_2nd_Half_BTTS_Yes,Odds_2nd_Half_BTTS_No,1H BTTS Average,Odds_Home_Team_Had_More_Corners,Odds_Both_Teams_Same_Corners,Odds_Away_Team_Had_More_Corners,Home Team Overall Points Per Game (Pre-Match),Away Team Overall Points Per Game (Pre-Match),Game Week,Match FootyStats URL
1755080100,Aug 13 2025 - 10:15am,Australia,Tasmania Southern Championship,Hobart United,Olympia Warriors,1.43,0.57,1.43,0.57,5.00,50,100,86,71,71,57,7,7,15,15,9.00,0.00,100,90,90,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.98,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,14,29,29,43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.13,1.07,16,/australia/olympia-fc-warriors-vs-hobart-united-fc-h2h-stats
1755080180,Aug 13 2025 - 10:16am,Esports,Esoccer Battle,Netherlands (A1ose),Sweden (JKey),3.00,3.00,1.25,1.00,5.50,100,100,100,100,100,100,100,100,0,0,0.00,0.00,0,0,0,complete,2,2,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,2.00,1.00,0,/esports/netherlands-a1ose-vs-sweden-jkey-h2h-stats#8189084
1755080187,Aug 13 2025 - 10:16am,Esports,Esoccer Battle,Portugal (GianniKid),Mexico (R0ge),0.00,0.00,1.75,1.25,6.50,100,100,100,100,50,50,100,100,100,50,0.00,0.00,0,0,0,complete,2,2,0,0,-1,-1,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,50,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,N/A,N/A,N/A,1.00,1.00,0,/esports/portugal-giannikid-vs-mexico-r0ge-h2h-stats#8189082
1755080760,Aug 13 2025 - 10:26am,Esports,Esoccer Battle,Boca Juniors (Jekunam),River Plate (RossFCDK),0.00,0.00,1.00,1.50,7.00,100,100,100,100,100,100,100,100,50,0,2.00,0.00,0,0,0,complete,3,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,1.00,0.00,0,/esports/boca-juniors-jekunam-vs-river-plate-rossfcdk-h2h-stats#8189081
1755080760,Aug 13 2025 - 10:26am,Esports,Esoccer Battle,Real Madrid (dm1trena),Man City (Wboy),0.00,3.00,1.00,1.00,6.00,100,100,100,100,100,100,100,100,50,50,3.00,0.00,0,0,0,complete,4,3,4,0,-1,-1,2,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,0.00,3.00,0,/esports/real-madrid-dm1trena-vs-man-city-wboy-h2h-stats#8192331
1755081000,Aug 13 2025 - 10:30am,Esports,Esoccer Battle,Croatia (DangerDim77),Sweden (JKey),1.50,2.00,2.25,1.00,4.50,100,100,100,100,75,50,100,100,50,0,0.50,0.00,0,0,0,complete,2,1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,25,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,75,N/A,N/A,N/A,2.25,1.00,0,/esports/croatia-dangerdim77-vs-sweden-jkey-h2h-stats#8192328
1755081000,Aug 13 2025 - 10:30am,Esports,Esoccer Battle,Netherlands (A1ose),Mexico (R0ge),2.00,0.50,1.25,1.25,4.25,100,100,100,100,75,25,100,100,50,0,0.00,2.00,0,0,0,complete,1,2,0,1,-1,-1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,25,75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,75,N/A,N/A,N/A,1.75,1.00,0,/esports/netherlands-a1ose-vs-mexico-r0ge-h2h-stats#8192330
1755081480,Aug 13 2025 - 10:38am,Esports,Esoccer Battle,Man City (Wboy),PSG (Bomb1to),3.00,3.00,1.50,2.50,7.00,100,100,100,100,100,100,50,50,50,0,1.00,0.00,0,0,0,complete,1,3,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,N/A,N/A,N/A,2.00,3.00,0,/esports/psg-bomb1to-vs-man-city-wboy-h2h-stats#8192326
1755081480,Aug 13 2025 - 10:38am,Esports,Esoccer Battle,River Plate (RossFCDK),Real Madrid (dm1trena),0.00,0.00,0.50,1.00,6.50,100,100,100,100,100,100,100,100,0,0,3.00,0.00,0,0,0,complete,3,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,0.00,1.00,0,/esports/real-madrid-dm1trena-vs-river-plate-rossfcdk-h2h-stats#8192327
1755081720,Aug 13 2025 - 10:42am,Esports,Esoccer Battle,Portugal (GianniKid),Netherlands (A1ose),0.50,1.50,1.75,0.75,6.00,100,100,100,100,100,50,100,100,25,25,1.00,0.00,0,0,0,complete,4,3,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,1.00,1.40,0,/esports/netherlands-a1ose-vs-portugal-giannikid-h2h-stats#8192324
1755081720,Aug 13 2025 - 10:42am,Esports,Esoccer Battle,Mexico (R0ge),Croatia (DangerDim77),1.50,3.00,1.50,2.50,5.50,100,100,100,100,75,50,100,100,25,25,1.50,0.00,0,0,0,complete,0,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,25,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,1.40,2.40,0,/esports/croatia-dangerdim77-vs-mexico-r0ge-h2h-stats#8192325
1755082200,Aug 13 2025 - 10:50am,Esports,Esoccer Battle,Boca Juniors (Jekunam),Real Madrid (dm1trena),1.50,0.50,1.00,1.00,6.50,100,100,100,100,100,100,100,100,25,0,2.50,0.00,0,0,0,complete,4,5,1,2,-1,-1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,1.50,1.00,0,/esports/real-madrid-dm1trena-vs-boca-juniors-jekunam-h2h-stats#8192322
1755082200,Aug 13 2025 - 10:50am,Esports,Esoccer Battle,River Plate (RossFCDK),PSG (Bomb1to),0.50,3.00,0.50,2.50,6.00,100,100,100,100,100,75,100,100,25,0,1.50,0.00,0,0,0,complete,2,4,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,0.25,3.00,0,/esports/psg-bomb1to-vs-river-plate-rossfcdk-h2h-stats#8192323
1755082440,Aug 13 2025 - 10:54am,Esports,Esoccer Battle,Sweden (JKey),Mexico (R0ge),0.00,1.33,1.00,1.25,3.92,100,100,100,100,42,25,100,100,42,25,1.33,1.00,0,0,0,complete,3,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,59,75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59,N/A,N/A,N/A,0.80,1.17,0,/esports/mexico-r0ge-vs-sweden-jkey-h2h-stats#8193426
1755082440,Aug 13 2025 - 10:54am,Esports,Esoccer Battle,Croatia (DangerDim77),Portugal (GianniKid),2.00,1.50,2.25,0.75,5.00,100,100,100,100,67,67,100,100,42,25,3.00,1.00,0,0,0,complete,4,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,34,34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59,N/A,N/A,N/A,2.50,1.40,0,/esports/portugal-giannikid-vs-croatia-dangerdim77-h2h-stats#8193427
1755082800,Aug 13 2025 - 11:00am,Czech Republic,1. Liga U19,Zbrojovka Brno U19,Slovan Liberec U19,0.00,0.00,3.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,complete,7,0,6,1,2,1,0,0,0,0,16,3,8,0,8,3,46,54,1.70,4.00,3.20,N/A,1.33,1.82,N/A,N/A,N/A,0.00,0.00,2.07,0.52,N/A,N/A,3.25,1.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,1.00,2,/czech-republic/fc-zbrojovka-brno-under-19-vs-fc-slovan-liberec-under-19-h2h-stats#7963261
1755082920,Aug 13 2025 - 11:02am,Esports,Esoccer Battle,Man City (Wboy),River Plate (RossFCDK),1.50,0.00,1.50,1.50,5.25,100,100,100,100,100,75,75,75,0,0,3.00,0.00,0,0,0,complete,2,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,1.50,0.20,0,/esports/river-plate-rossfcdk-vs-man-city-wboy-h2h-stats#8193424
1755082920,Aug 13 2025 - 11:02am,Esports,Esoccer Battle,PSG (Bomb1to),Boca Juniors (Jekunam),3.00,1.50,2.25,1.75,6.25,100,100,100,100,100,100,75,75,25,25,4.00,0.00,0,0,0,complete,1,2,0,3,-1,-1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,3.00,1.20,0,/esports/boca-juniors-jekunam-vs-psg-bomb1to-h2h-stats#8193425
1755083160,Aug 13 2025 - 11:06am,Esports,Esoccer Battle,Netherlands (A1ose),Croatia (DangerDim77),1.33,3.00,1.25,2.50,4.83,84,100,100,100,50,33,100,100,33,17,1.33,0.50,0,0,0,complete,1,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,50,67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,84,N/A,N/A,N/A,1.17,2.57,0,/esports/netherlands-a1ose-vs-croatia-dangerdim77-h2h-stats#8193422
1755083160,Aug 13 2025 - 11:06am,Esports,Esoccer Battle,Portugal (GianniKid),Sweden (JKey),1.33,1.33,1.75,1.00,5.50,100,100,100,100,84,50,100,100,50,17,1.00,0.00,0,0,0,complete,4,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,17,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,1.17,0.83,0,/esports/portugal-giannikid-vs-sweden-jkey-h2h-stats#8193423
1755083640,Aug 13 2025 - 11:14am,Esports,Esoccer Battle,Real Madrid (dm1trena),PSG (Bomb1to),1.50,3.00,1.00,2.50,6.25,100,100,100,100,100,84,100,100,59,25,3.67,2.00,0,0,0,complete,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,1.40,2.50,0,/esports/real-madrid-dm1trena-vs-psg-bomb1to-h2h-stats#8193420
1755083640,Aug 13 2025 - 11:14am,Esports,Esoccer Battle,Boca Juniors (Jekunam),Man City (Wboy),1.00,1.50,1.00,1.00,6.92,100,100,100,100,100,100,100,100,17,0,1.50,4.00,0,0,0,complete,3,3,2,1,-1,-1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,1.50,1.20,0,/esports/boca-juniors-jekunam-vs-man-city-wboy-h2h-stats#8193421
1755083700,Aug 13 2025 - 11:15am,Australia,Western Australia NPL Youth League,Perth U23,Perth Glory U23 II,1.25,2.25,1.25,2.25,4.57,63,100,94,88,63,51,19,13,19,19,20.00,0.00,84,84,50,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.38,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,7,13,38,51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34,N/A,N/A,N/A,1.06,2.39,20,/australia/perth-sc-under-23-vs-perth-glory-fc-under-23-ii-h2h-stats
1755083880,Aug 13 2025 - 11:18am,Esports,Esoccer Battle,Sweden (JKey),Netherlands (A1ose),0.33,1.00,1.00,0.75,5.34,100,100,100,100,84,67,100,100,33,17,2.00,0.00,0,0,0,complete,7,4,0,0,-1,-1,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,17,33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,84,N/A,N/A,N/A,0.71,1.14,0,/esports/netherlands-a1ose-vs-sweden-jkey-h2h-stats#8193418
1755083880,Aug 13 2025 - 11:18am,Esports,Esoccer Battle,Mexico (R0ge),Portugal (GianniKid),1.00,1.00,1.50,0.75,4.84,84,100,100,100,84,67,100,100,34,34,2.00,1.00,0,0,0,complete,3,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,17,34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,67,N/A,N/A,N/A,1.14,1.43,0,/esports/portugal-giannikid-vs-mexico-r0ge-h2h-stats#8193419
1755084360,Aug 13 2025 - 11:26am,Esports,Esoccer Battle,River Plate (RossFCDK),Boca Juniors (Jekunam),0.33,2.00,0.50,1.75,5.50,100,100,100,100,84,84,84,84,33,17,2.67,0.00,0,0,0,complete,1,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,17,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,0.67,1.43,0,/esports/boca-juniors-jekunam-vs-river-plate-rossfcdk-h2h-stats#8193417
1755084360,Aug 13 2025 - 11:26am,Esports,Esoccer Battle,Man City (Wboy),Real Madrid (dm1trena),1.00,1.33,1.50,1.00,6.50,100,100,100,100,100,84,84,84,0,0,3.00,1.00,0,0,0,complete,2,1,1,2,-1,-1,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,1.17,1.33,0,/esports/real-madrid-dm1trena-vs-man-city-wboy-h2h-stats#8193435
1755085080,Aug 13 2025 - 11:38am,Esports,Esoccer Battle,PSG (Bomb1to),Man City (Wboy),2.00,1.33,2.25,1.00,5.83,100,100,100,100,84,84,100,100,0,0,2.34,3.00,0,0,0,complete,4,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.08,4.10,2.38,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,17,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,2.29,1.43,0,/esports/psg-bomb1to-vs-man-city-wboy-h2h-stats#8193415
1755085080,Aug 13 2025 - 11:38am,Esports,Esoccer Battle,Real Madrid (dm1trena),River Plate (RossFCDK),1.33,1.00,1.00,1.50,5.50,100,100,100,84,84,84,100,100,17,17,3.00,2.00,0,0,0,complete,2,4,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.25,4.60,2.06,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,17,17,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,1.14,0.71,0,/esports/real-madrid-dm1trena-vs-river-plate-rossfcdk-h2h-stats#8193416
